RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394524,375,"Decatur, IL",msa,IL,75692,75884,76082,76537,76913,77306,77657,78022,78386,78714,79110,79448,79733,80075,80450,80872,81259,81611,82016,82245,82501,82695,83111,83510,83944,84304,84720,85142,85487,85723,85899,86144,,,84746,85183,85468,85742,85673,85539,84442,84691,85059,85476,85894,86475,86626,86879,86974,87359,87573,87895,88084,88357,88645,88706,88739,88750,89185,89525,89854,90491,91120,91603,91623,91568,91601,91721,91899,92055,91952,91895,91888,91974,92159,92377,92597,92805,93146,93613,93966,94141,94314,94540,94762,95013,95244,95691,96194,96748,97014,97246,97614,97812,97850,97675,97643,97405,96873,96396,95945,96096,96204,96624,96734,96771,96643,96487,96566,96415,96311,95854,95678,95581,95290,95421,95548,95743,95735,,93180,,90700,88411,88464,88297,88024,87778,87630,87411,87051,86708,86399,86137,85808,85543,85359,85123,84913,84541,84239,84019,83749,83608,83825,84210,84730,84878,85087,85107,85028,84733,84617,84646,85283,85751,85945,85863,85716,85581,85399,85255,85509,85711,86050,86137,86379,86583,86746,86896,86806,87256,87393,87578,87199,86536,85863,85327,84957,84724,84465,84505,84674,84777,85157,85428,85750,85739,85778,85785,85730,85738,85789,85967,85944,85705,85471,85434,85444,85452,85353,85423,85197,85012,84331,83874,83336,83713,84425,85152,85664,85692,85838,85877,86033,85976,85252,84203,83295,83200,83404,83744,83594,83767,83823,83892,84294,84660,85499,87713,89704,90714,89880,89320,89345,89343,89242,89421,89283,89277,89159,89360,89672,89821,90041,90105,90775,91364,91933,92518,92961,93485,93812,94060,94775,95440,96424,97229,98365,99775,101145,102674,103992,105446,106435,107908,109164,110392,111249,112340,113230,113894,114286,114773,115159,115586
394599,376,"Fond du Lac, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117574,117430,117419,117158,116826,116355,115839,115262,114603,113962,113352,112872,112501,112254,112139,112036,111978,111831,112236,111087,110683,109791,110392,110199,109940,109731,110009,110247,110248,110056,109978,110127,109710,109568,109459,109602,109552,109215,108768,108174,106489,104918,103384,103276,103796,104280,105167,105511,105884,106042,106150,106336,106106,106622,107409,109012,109977,111086,111557,112390,112910,113783,114315,115205,116278,117372,119196,119755,119672,118314,117702,118726,119969,121307,121580,121080,121082,121369,122427,122899,122965,122659,122141,121381,120880,120458,120387,120471,120797,120972,120866,120775,121105,121461,121817,121909,122440,123176,124514,125913,127212,128137,128919,129567,129877,130089,130302,130782,131292,131972,132397,132723,133292,134225,135139,136078,136772,137495,137889,138252,138651,138797,139596,140140,141363,141842,142680,143130,143909,144625,145249,145835,146132,146353,146357,146684,147043,147759,148364,149068,149958,151164,152271,152948,154141,155559,157513,159287,160927,163303,165761,169470,172559,175463,177615,179572,181494,183283,184952,186957,188434,189501,189642,190532,191972,194058,195077,195459,195519,196611
394630,377,"Gettysburg, PA",msa,PA,116169,116511,116749,117304,117783,118258,118703,119192,119763,120327,121155,122008,122898,123461,124059,124707,125521,126319,127054,127591,128043,128531,128994,129544,129876,130479,131030,131784,132600,133481,134475,135244,136030,136732,137302,137839,138142,138703,139285,140023,140934,141791,142819,143923,145362,146909,148011,148954,149621,150890,152222,153826,155768,157952,160433,161740,162861,163762,165222,166636,167903,169760,171881,174319,176392,178419,180489,,,,202120,204042,205598,207474,209033,210875,213070,215848,218477,220567,221625,222764,223866,225056,225679,225679,225894,226246,226364,226233,225726,226016,225967,225962,225808,226419,227089,227550,226158,224520,222881,222234,221643,220804,220293,219719,219226,218664,218834,219060,219233,218662,217843,216799,215725,214653,213741,212886,212354,211785,211469,211230,211207,211214,211096,210704,210208,209850,209567,209168,208558,207897,206756,205492,204270,203526,202949,202439,201909,202166,202649,203183,203084,202782,202666,202377,202334,202179,202138,201950,201753,201552,201346,201294,201382,201537,201686,201733,201863,201950,202020,201937,201816,201457,201220,200952,201087,201150,201362,201581,202084,202549,202896,203020,203213,203282,203468,203552,203813,204095,204518,204948,205329,205594,205751,205902,206015,205939,205653,205354,205189,205232,,,,,192631,193086,193176,193534,193937,194107,194365,194550,195055,195406,196469,197616,199185,200518,201516,202124,202502,203395,204292,205217,205994,207010,207962,208571,209276,209822,210455,210596,210727,210857,210956,210999,211401,211995,212624,213247,213989,215034,216001,216587,216747,216801,216473,216282,216744,218051,219590,220295,220787,221527,222766,224548,226598,229013,231274,233192,234556,,233843,236220,,245148,247477,250101,252797,255632,258363,261016,263759,266339,268554,270993,274534,278441,281520,283347,284688,286214,287880,289342
394823,378,"Mankato, MN",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159722,160426,161086,162580,163554,163865,163972,164792,166219,167394,168220,168807,169512,170045,170714,171220,172110,172994,174116,175190,176349,177495,178328,178910,179191,179795,180246,180974,181503,182094,182514,182680,182853,182679,182117,180935,179792,179419,178003,176804,175290,175242,175075,174669,174248,173777,173551,172910,172389,172298,172844,173338,173480,173600,173858,173849,173646,172788,171695,170245,169032,168059,167695,167492,167312,167072,166805,166491,165819,165011,163970,162641,161120,159435,158052,156889,156049,155325,154815,154674,154768,154923,155189,155197,155257,154654,155094,155194,155291,154192,152973,151834,150767,150112,149796,149800,149798,149921,149921,149934,149815,149790,149762,149698,149721,149879,150100,150464,150793,151287,151817,152561,153268,153993,154755,155589,156512,157385,158346,159227,160044,160618,161162,161746,162426,163073,163765,164483,165234,165989,166674,167453,168039,168449,168723,168937,169274,169655,170226,170864,171579,172357,173081,174012,174703,175412,175734,176281,177073,177903,178748,179509,180488,181462,182644,183812,184948,185816,186506,187269,188179,189323,190649,191959,193402,194722,195885,196904,197887,198890,199661,200457,201438,202736,204186,205600,206958,208135,209124,209952,210658,211382,211946,212689,213543,214466,215306,216275,215867,214973,214410,,216977,219507,221349,223077,222798,221504,221056,220986,222917,224092,225161,225979,226845,227677,228633,229913,232133,234358,236337,238559,240489,242574,244529,247089,249704,252041,254248,255963,257371,260554,264711,268096,270443,272483,275910,279801,284001,287645,289567,291392,291209,291670
394369,379,"Bay City, MI",msa,MI,88137,88263,88542,89012,89639,90172,90662,91035,91439,91939,92594,93175,93845,94261,94794,95239,95911,96352,96686,96974,97434,97870,98084,98032,97664,97212,97090,97045,97123,97209,97186,97290,97247,97770,98384,99142,99752,100305,100761,101317,101763,101912,102057,102097,102324,102443,102403,102461,102354,102615,102720,102816,103243,103994,104843,105036,105084,105232,105535,105935,106550,107568,108110,108500,108122,107851,107292,107275,107432,107823,107965,108043,108007,108265,108482,108721,108688,108823,108842,109058,109077,108864,108401,108085,107659,106991,106016,105214,104650,104262,103943,104037,103919,103640,103016,102604,102373,101419,100337,99239,98294,97242,96123,95389,94934,94409,93994,93426,92890,92475,91916,91300,90202,89211,88196,87340,86406,85551,84869,84269,83769,83338,83101,83064,83148,83159,83278,83065,82840,82327,81950,81630,81332,81023,80667,80414,80410,80548,80721,80985,81086,81224,81121,81061,80889,80747,80723,80786,80929,81107,81260,81481,81743,82159,82598,83060,83492,83933,84484,85053,85747,86327,86817,87070,87362,87690,88096,88473,88955,89443,90085,90656,91285,91736,92125,,,90366,,91228,89473,87601,87653,87767,88451,89221,89885,90033,90252,90469,90688,90701,90620,90552,90754,91245,91736,92033,91705,91537,91463,91450,91218,91065,91238,91790,92265,92878,92959,93217,93365,93771,93917,93936,93972,94314,94804,95443,95975,96564,97113,97820,98367,99096,99206,99264,99029,99355,99701,100123,100309,100251,100888,101246,102084,102705,103873,104905,105511,106153,106778,107510,107907,108399,108582,108847,109447,110290,111384,111911,112951,114408,116411,118414,120090,121895,123548,125594,127631,130397,132803,135053,136829,138379,140164,141653,143219,144443,146179,147668,148886,149036,149492,149948,150100,149233
394620,380,"Gadsden, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69756,69897,70014,70141,70044,70171,70462,71067,71425,71829,72187,72729,73100,73212,73313,73345,73434,73496,73737,74030,74297,74610,75170,75714,76354,76659,76992,76894,76951,77055,77447,77809,78092,78677,79477,80319,80919,81416,81883,82424,82940,83417,83837,84267,84837,85393,86025,86620,87308,87932,88404,88691,88999,89399,89751,90013,90278,90768,91387,92030,92330,92482,92323,92262,92133,92251,92437,92653,92962,93281,93688,93814,93876,93917,94039,94312,94894,95748,96385,96679,96650,96700,96767,96303,95610,94861,94550,94011,93246,92144,91470,90811,90892,89969,89475,88590,88726,88878,88982,89069,88906,88773,88703,88477,88092,87442,86914,86805,87050,87029,86927,86718,86565,86408,86066,86153,86286,86565,86546,86294,85796,85264,85078,85117,85183,84869,84389,83991,83652,83247,82926,82666,82704,82683,82648,82415,81995,81871,82105,82393,82347,82170,82226,82569,82699,82868,83090,83486,83710,83764,83816,84005,84186,84369,84421,84468,84605,84731,84743,84553,84451,84320,84582,84553,84769,84786,84974,85496,86152,87011,87469,87886,88216,87936,87310,86959,87072,87400,87412,87646,87979,88402,88653,90018,91393,93086,93277,93700,93779,94506,94943,95352,95569,95863,95881,95603,95258,95562,96378,97235,97642,97609,97736,98262,98775,98929,99106,99066,99611,99657,100255,100567,101655,102635,103502,104330,105537,104337,103023,101165,101889,102429,103306,104120,105677,107179,108960,110192,112168,114703,117309,119784,122019,124356,125805,128900,131610,135319,136895,138496,139216,140349,141410,142305,142954,143914,145308,146471
394794,381,"Lima, OH",msa,OH,82749,83061,83291,83851,84262,84555,84674,84806,84997,85207,85451,85709,85882,85973,85994,85951,86144,86485,87035,87445,87811,87995,88428,88970,89663,90132,90325,90538,90653,90754,90905,91082,91439,91792,92148,92298,92213,92105,92242,92433,92650,92711,92785,93007,93502,94134,94647,94985,95270,95527,95741,95975,96547,97108,97662,,,,,105771,105472,106071,106680,107411,106781,105587,104038,103796,103244,104323,105117,105456,105266,104492,105330,105520,105950,105908,106030,105970,106228,107016,108021,108798,109075,109135,109305,109466,109504,109880,109922,109743,109167,107812,106773,104851,104650,104680,104745,104064,103928,104650,105192,105242,105475,106024,106374,106492,106331,106360,106099,104557,102933,100659,99656,98964,98912,98866,98425,98612,97029,95157,92366,92000,92570,93390,93373,92940,92838,93097,93381,94064,93507,92693,91379,91131,90640,90259,90560,90399,89777,88476,88576,88898,88800,88063,89154,89779,90766,89571,89420,88524,88556,88167,88114,87449,87352,87985,87687,87744,87448,88627,89734,91169,91491,91102,90105,89707,89463,89418,89787,89650,89425,89381,89892,90352,90537,90709,91080,91110,91660,92238,93236,93740,94224,94485,94543,94629,94794,95647,96214,96764,97047,96956,96555,96342,96252,96339,96420,96700,97553,98043,98205,98187,98416,99482,100290,100942,101065,101388,101444,101970,102425,103223,103860,104408,104967,105556,106582,107941,108990,109253,109026,108968,109360,109776,110063,110513,111309,112160,113072,113376,113972,114742,115109,115264,115001,115142,115523,115495,116153,117621,118189,118285,117529,118016,118604,120009,121231,122788,123769,127037,130425,133429,134928,136728,138813,141256,143752,146345,148621,150171,151758,152850,154719,156134,157878,159799,162067,164711,166195,167168,167332,167951,168964,170269
753915,382,"Salem, OH",msa,OH,74388,74600,74777,75101,75373,75693,76110,76571,76957,77276,77647,78046,78505,78772,79042,79226,79457,79688,80016,80296,80545,80690,80932,81175,81384,81612,81755,81934,82073,82240,82521,82752,82989,83111,83184,83324,83406,83677,83890,84104,84232,84456,84803,85198,85593,85953,86230,86391,86583,86803,87038,87235,87506,87864,88311,88613,88927,89141,89444,89640,89885,90128,90448,90685,90908,91071,91293,91421,91579,91565,91547,91509,91459,91451,91384,91344,91262,91116,90981,91017,91163,91341,91306,91255,91219,91186,91088,90965,90741,90481,90075,89938,89861,89899,89884,89941,90052,90082,90064,89938,89712,89447,89185,88850,88503,88140,87971,87779,87587,87403,87185,87015,86746,86459,86048,85620,85175,84841,84517,84243,84035,83862,83728,83580,83509,83397,83158,82905,82658,82410,82130,81779,81475,81151,80895,80643,80452,80338,80285,80228,80145,80075,79947,79828,79724,79904,80129,80324,80367,80378,80465,80540,80690,80767,80792,80731,80643,80600,80595,80798,81004,81377,81655,81914,82057,82177,82278,82410,82536,82620,82708,82863,83161,83539,83965,84310,84423,84345,84198,84281,84488,84841,85059,85323,85797,86435,86964,87346,87569,87909,88141,88386,88487,88538,88713,88962,89320,89637,89966,90254,90580,90916,91269,91512,91827,92161,92619,93129,93532,93779,93996,94257,94611,94986,95311,95704,96057,96624,97135,97669,98123,98483,98822,99059,99383,99761,100243,100824,101314,101735,102093,102518,103022,103590,104108,104686,105170,105712,106043,,,106040,,109089,110159,110739,111400,110528,109654,109003,110469,112307,113494,113743,113849,114719,115274,116159,117195,119148,120974,122452,123990,125232,126614,127652,128591,129478,130410,132189,133829,135793,137489,140227,142464,144806
394709,383,"Ithaca, NY",msa,NY,95909,96456,96849,97640,98282,98847,99431,99851,98807,99014,99463,101488,102429,103220,103938,104508,105192,105846,106417,104137,101928,99752,100541,101297,101982,102396,102974,103739,104680,105493,106641,107787,108988,109948,111588,113197,114742,115550,116014,116437,116763,117350,117772,118942,121199,123262,124458,124636,125518,126592,127758,128670,130101,131734,133336,134520,135824,136791,137755,138581,140012,141459,142635,143628,144602,145615,146557,148032,149381,150367,149684,150026,150573,152270,152813,153758,154284,155285,155487,155956,155943,156277,156476,156651,156774,156774,156238,156029,156536,157353,158005,159336,160973,162137,161953,161422,161494,161535,,172310,179028,181405,182755,182643,181455,179355,177985,180670,184042,187853,188640,188984,187636,185487,183341,182371,182212,182659,182654,182700,183296,184774,186357,187318,188653,189720,190697,190685,191056,191649,192547,192401,190682,189391,188740,188750,187810,185968,184687,183735,183454,182929,182995,183046,184033,184925,185803,186295,185914,186115,185441,185057,184187,183620,185145,186657,187399,186391,187821,189930,192206,193045,194257,195371,195998,198900,201810,203835,206204,207771,208115,205475,204262,204595,206432,206760,207384,206298,205955,206160,206704,207030,206932,207510,207983,208499,208555,209850,210949,213145,213436,213140,210961,210468,209912,209615,208116,207205,207032,207382,208159,209242,209924,209820,209674,210045,211768,213583,215544,217416,218760,219989,220244,220440,221276,222302,222988,222962,222867,222965,222813,222509,223083,223742,224169,223898,224154,224115,224689,223878,222887,220070,217856,216338,216463,217270,219212,220623,221094,220830,221523,223052,224235,225522,226560,227857,228179,228426,228395,229639,232048,234599,236150,237557,238676,239855,240510,242848,245642,248010,251226,254420,257902,260913,265448,272501,277328,282952,287177,293855,297388,300904,302781,302296,303052,304395
394462,384,"Cheyenne, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,152769,150630,149952,148797,149207,150069,150668,151212,151462,152009,152592,153031,153574,154369,155382,156158,156881,157500,158265,158985,159573,160102,160710,161556,162664,163892,165323,166663,168257,169695,170974,172078,173445,174829,175872,176523,176794,177373,177647,178243,178428,178979,179587,180196,180717,180921,181293,181805,182929,184338,185612,187093,187913,188902,190149,191771,193036,193288,192774,192190,192039,192952,194872,196018,197093,197821,199035,199518,199642,199752,199971,,211958,212888,,202594,202461,202124,201585,201591,201900,203044,203844,204180,202817,201842,201984,203140,204014,204192,204199,204329,205226,206875,208328,209468,210229,211321,211876,211057,209984,209185,209692,209564,209375,208941,209529,210435,211430,210868,209250,207902,207722,208419,208092,208105,207928,208664,209328,208113,207151,207426,209774,210583,209408,208064,209859,211722,214821,215654,216869,217428,218386,219122,218464,217752,217254,218726,220610,222727,223541,223990,224410,225516,226608,227375,227885,229013,229492,230040,229680,230138,231161,231826,232688,232664,233464,234461,236314,238323,241085,242406,243578,244077,244992,245380,246361,247600,248760,249329,250074,251320,250832,249805,249062,250094,250859,251374,251923,253257,254624,255234,255377,255618,257994,260742,263115,263728,264370,265580,267650,269452,271596,272919,274473,275810,276637,277427,277521,278658,279675,281241,281144,283232,284657,287443,288187,290931,293745,296412,297952,297037,298411,300104,303213,306072,308194,310823,311364,312387,313376,314308,311496,309016,306859,308017,308635,309688,310231,311190,313304,316969,322408,327654,333258,338090,343139,348113,352163,355374,359676,364833,370324,373131,374363,373758,373169,373749,372585
394637,385,"Grand Forks, ND",msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164838,165090,166182,168047,169891,170703,171547,172546,174089,175848,177554,178849,179765,180726,182718,184198,185653,186259,186681,187102,188266,190204,192140,193281,194368,194672,195635,196117,197993,198944,199565,199536,199750,200644,201096,201488,201587,202416,203882,205203,205963,205933,205805,205873,205951,206458,206994,207673,,201837,202731,,210613,210156,209466,209218,209237,209941,210558,211181,211703,211896,212499,212727,213141,212967,212596,212479,212590,213573,214699,216096,217401,218269,219018,219425,220025,220600,220465,219624,218521,218064,218252,218689,219479,219708,219742,217776,216052,214491,215089,216640,218340,220154,221882,223827,225472,226940,228453,229982,232268,234561,237093,238869,241050,243610,245892,247579,249481,252349,255436,257556,259006,260279,260492,258743,257666
394689,386,"Hot Springs, AR",msa,AR,92952,93043,93257,93667,94253,94720,95229,95536,95848,96145,96630,97337,98044,98488,98563,98218,98056,97967,98330,98784,99179,99646,99802,99991,99901,99901,100083,100080,100061,100001,100235,100397,100549,100704,101066,101457,101934,102470,103286,104010,104744,105274,105945,106646,107318,108111,108828,109536,110148,110864,111662,112267,112781,113332,113882,114435,115030,115743,116163,116300,116216,116317,116664,117396,118247,119136,119983,121041,122120,123167,124330,125521,126829,128120,129208,130038,130680,131388,132130,132992,134126,135439,136757,137616,138143,138203,138615,139184,139939,140263,140604,140834,141140,141120,140946,140779,140581,140919,141260,142286,143663,144463,144074,142137,140833,140698,141111,141110,140237,139350,137846,136700,135548,135135,131260,127286,123218,122199,121307,121145,122092,123416,124787,124661,124579,124304,124508,124685,123565,123579,123397,123965,123707,123520,122838,121947,120370,119783,120150,121249,122438,123235,123716,123929,123410,123796,124180,125066,125539,125803,124157,122645,121230,120681,120614,121321,124988,128048,130491,130812,130620,130495,130770,131443,131882,131959,131404,130689,129711,128612,128128,127731,127647,127034,126721,126323,126205,125861,125452,124561,123201,122314,122221,123326,124700,125909,127054,128026,128397,128195,128035,128123,128599,128471,128378,127850,127921,128114,128500,128633,128876,129474,130011,130360,130431,130592,130909,131385,132201,132663,133164,133407,133907,134361,135238,136457,136981,136795,137008,138052,139253,140098,140893,141813,142711,143007,143439,143685,144620,145360,145740,146085,146596,147101,147237,147847,148915,149630,149758,149767,150338,151788,153669,155376,156378,156960,157993,159218,160743,162719,164980,167033,168140,169869,171924,175055,179024,184098,190286,195800,200116,203384,206391,209753,213217,216173,218703,221589,224507,227752,230268,232682,235394,237723,239228,239227
